siteid,sitename,damname,county,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,windowstart,windowend,Chl_a,label,B11,B2,B2_B3,B3,B3_B2,B3_B4,B4,B5,B5_B4,B8,CI,FAI,NDCI,NDRE,NDVI,NDWI
2157,蘭潭水庫二,蘭潭水庫,嘉義市,120.479204,23.470807,196798.47,2596514.84,2022-12-13,2022-12-10,2022-12-16,11.3,1,0.0056,0.0296,0.8604651,0.0344,1.1621622,2.5864663,0.0133,0.0141,1.0601504,0.007,0.060150415,-0.004857777,0.029197099,-0.3364929,-0.31034482,0.66183573
2101,寶山水庫一,寶山水庫,新竹縣,121.0559444,24.7461667,255658.57,2737664.16,2022-08-08,2022-08-05,2022-08-11,11.2,1,0.0515,0.0189,0.68231046,0.0277,1.4656085,1.9236112,0.0144,0.0287,1.9930556,0.0193,0.9930556,-0.002048888,0.33178654,-0.19583331,0.14540061,0.17872338
2107,田浦水庫,田浦水庫,金門縣,118.454703,24.474092,194725.21,2707638.08,2024-01-18,2024-01-15,2024-01-21,11.2,1,0.0126,0.0469,0.6468966,0.0725,1.5458422,1.9230769,0.0377,0.0327,0.86737394,0.0116,-0.13262606,-0.02139873,-0.071022764,-0.47629794,-0.5294118,0.7241379
2187,鳳山水庫三,鳳山水庫,高雄市,120.388483,22.538672,187100.15,2493329.09,2021-12-06,2021-12-03,2021-12-09,11.2,1,0.0072,0.0455,0.78044593,0.0568,1.2813187,1.6608187,0.0342,0.0272,0.8231707,0.0057,-0.17682925,-0.022811746,-0.09698996,-0.6513761,-0.7038961,0.815235
2139,頭社水庫,頭社水庫,南投縣,120.8966389,23.8366944,239470.64,2636941.53,2021-11-11,2021-11-08,2021-11-14,11.1,1,0.0144,0.0087,0.6748197,0.0129,1.4906411,1.3946939,0.00925,0.010050001,1.0867813,0.0049,0.08678121,-0.005314603,0.040931433,-0.34429532,-0.30851918,0.45003948
2087,新山水庫一,新山水庫,基隆市,121.7098889,25.1305556,321581.4573,2780426.594,2023-03-03,2023-02-28,2023-03-06,11.1,1,0.0208,0.0583,0.61627907,0.0946,1.6226416,1.5357143,0.0616,0.0397,0.6444805,0.0252,-0.35551944,-0.028758096,-0.21618952,-0.22342066,-0.41935483,0.57929885
2190,牡丹水庫二,牡丹水庫,屏東縣,120.782567,22.140403,227571.78,2449118.6,2021-11-08,2021-11-05,2021-11-11,10.8,1,0.008400001,0.09805,0.6044941,0.1622,1.6542901,1.6878221,0.0961,0.09625,1.0015593,0.02095,0.001559292,-0.05872365,7.79E-04,-0.64249146,-0.64203584,0.7712201
2184,澄清湖水庫四,澄清湖水庫,高雄市,120.3505,22.6639722,183253.59,2507220.35,2020-12-01,2020-11-28,2020-12-04,10.8,1,0.0152,0.0661,0.9429386,0.0701,1.0605143,1.839895,0.0381,0.0339,0.8897638,0.0248,-0.11023623,-0.009010794,-0.058333337,-0.15502554,-0.21144673,0.47734457
2177,鏡面水庫二,鏡面水庫,臺南市,120.4884629,23.058074,197583.15,2550805.52,2024-08-22,2024-08-19,2024-08-25,10.8,1,0.0239,0.0376,0.8155555,0.0476,1.2261581,1.7629629,0.027,0.0228,0.8769841,0.0227,-0.12301589,-0.002445715,-0.06553912,-0.005780337,-0.086519115,0.3541963
2160,仁義潭水庫二,仁義潭水庫,嘉義縣,120.5155833,23.46575,200512.94,2595941.82,2025-12-15,2025-12-12,2025-12-18,10.7,1,0.00415,0.0246,0.75457317,0.0326,1.3253012,2.4238806,0.01345,0.0121,0.89972365,0.00485,-0.100276366,-0.006858096,-0.052976668,-0.42760637,-0.46994534,0.7409943
2148,鯉魚潭水庫二,鯉魚潭水庫,苗栗縣,120.790088,24.341121,228699.87,2692818.24,2021-02-17,2021-02-14,2021-02-20,10.7,1,0.0175,0.0523,0.8977033,0.0581,1.1139541,1.6424725,0.035350002,0.0314,0.8884083,0.023049999,-0.11159173,-0.008919207,-0.059454605,-0.1469267,-0.2106288,0.43193293
2076,阿公店水庫二,阿公店水庫,高雄市,120.352736,22.811868,183554.9,2523596.5,2021-11-09,2021-11-06,2021-11-12,10.6,1,0.0049,0.016800001,0.91908014,0.01825,1.0926282,1.8440816,0.0099,0.01205,1.217653,0.0022,0.21765307,-0.006763492,0.09772907,-0.6933334,-0.6377802,0.7860975
2108,擎天水庫,擎天水庫,金門縣,118.397673,24.462844,188938.72,2706416.26,2021-05-27,2021-05-24,2021-05-30,10.6,1,0.0731,0.0465,0.7416268,0.0627,1.3483871,1.3571429,0.0462,0.046,0.995671,0.0444,-0.004328997,-0.006838413,-0.002169194,-0.017699126,-0.019867558,0.17086838
2103,寶山水庫三,寶山水庫,新竹縣,121.04401,24.74182,254451.61,2737182.29,2025-11-24,2025-11-21,2025-11-27,10.4,1,0.010849999,0.0236,0.78569686,0.03005,1.274506,2.4244733,0.012399999,0.0122,0.984127,0.0122,-0.015873026,9.03E-05,-0.008064522,-0.003793541,-0.011838529,0.42399114
2148,鯉魚潭水庫二,鯉魚潭水庫,苗栗縣,120.790088,24.341121,228699.87,2692818.24,2020-04-13,2020-04-10,2020-04-16,10.4,1,0.0233,0.0646,0.9079543,0.07115,1.1018549,1.4749839,0.048249997,0.0498,1.0320516,0.04605,0.03205156,0.002473177,0.01576778,-0.03917843,-0.023424754,0.21427877
2145,德基水庫三,德基水庫,臺中市,121.20606,24.262005,270922.25,2684055.4,2020-06-17,2020-06-14,2020-06-20,10.4,1,0.087,0.1304,0.91830987,0.142,1.0889571,1.2136753,0.117,0.1152,0.9846154,0.0793,-0.015384621,-0.03208095,-0.007751941,-0.18457583,-0.19205296,0.28332582
2169,烏山頭水庫一,烏山頭水庫,臺南市,120.376801,23.211618,186213.61,2567853.27,2021-11-05,2021-11-02,2021-11-08,10.4,1,0.00625,0.0196,0.6841147,0.02865,1.4617597,3.3130345,0.00865,0.0078,0.90100265,0.0056,-0.09899734,-0.002600476,-0.05259458,-0.16345564,-0.21425053,0.67306054
2151,明德水庫二,明德水庫,苗栗縣,120.889114,24.587098,238770.06,2720049.59,2019-03-13,2019-03-10,2019-03-16,19.1,1,0.009099999,0.02485,0.88427335,0.028099999,1.1308935,1.6605136,0.01695,0.016800001,0.9924629,0.0105,-0.007537151,-0.004979683,-0.003956038,-0.23250778,-0.23641479,0.45715228
2173,烏山頭水庫五,烏山頭水庫,臺南市,120.387244,23.191729,187273.23,2565646.21,2021-08-25,2021-08-22,2021-08-28,10.4,1,0.0083,0.0342,0.6428572,0.0532,1.5555555,2.5576923,0.0208,0.0178,0.8557692,0.0062,-0.1442308,-0.01225873,-0.07772022,-0.48333332,-0.5407407,0.79124576
2186,鳳山水庫二,鳳山水庫,高雄市,120.390094,22.538978,187266,2493362.29,2021-12-06,2021-12-03,2021-12-09,10.4,1,0.0062,0.0463,0.7996546,0.0579,1.2505399,1.7601246,0.0328,0.027,0.83177567,0.0085,-0.1682243,-0.018748889,-0.091836736,-0.51704544,-0.58128077,0.7384615
2129,東湧水庫,東湧水庫,連江縣,120.492468,26.369573,199351.77,2917587.75,2022-03-11,2022-03-08,2022-03-14,10.3,1,0.046,0.0192,0.44755247,0.0429,2.234375,1.9589041,0.0219,0.0321,1.4657534,0.0164,0.4657534,-0.010013969,0.18888888,-0.32371134,-0.14360313,0.44688025
2104,寶山水庫四,寶山水庫,新竹縣,121.0425833,24.7472778,254307.11,2737786.74,2023-11-07,2023-11-04,2023-11-10,10.3,1,0.0127,0.0212,0.86178863,0.0248,1.1603774,2.5624998,0.0096,0.0133,1.3592234,0.0074,0.3592233,-0.002780635,0.15226337,-0.25000003,-0.12941179,0.53749996
2104,寶山水庫四,寶山水庫,新竹縣,121.0425833,24.7472778,254307.11,2737786.74,2025-11-24,2025-11-21,2025-11-27,10.3,1,0.01345,0.024799999,0.78709674,0.0315,1.2708334,2.005381,0.01575,0.015249999,0.9731348,0.0095,-0.026865197,-0.005819206,-0.01532312,-0.23280597,-0.24657965,0.53658533
2153,永和山水庫一,永和山水庫,苗栗縣,120.923504,24.659908,242257.38,2728111.39,2019-03-13,2019-03-10,2019-03-16,10.3,1,0.0105,0.0764,0.7410344,0.1031,1.3494765,1.6417211,0.062800005,0.0526,0.83750695,0.018350001,-0.16249305,-0.034654126,-0.08859901,-0.48250788,-0.54802096,0.69793576
2075,阿公店水庫一,阿公店水庫,高雄市,120.344281,22.815112,182688.52,2523959.55,2021-08-30,2021-08-27,2021-09-02,10.2,1,0.0277,0.1136,0.78021973,0.1456,1.2816902,1.4501992,0.1004,0.1102,1.0976096,0.0572,0.09760958,-0.029583175,0.046533722,-0.31660694,-0.2741117,0.43589747
2175,白河水庫二,白河水庫,臺南市,120.478531,23.362057,196686.16,2584471.9,2024-01-03,2023-12-31,2024-01-06,10.2,1,0.0164,0.0113,0.5707071,0.0198,1.7522123,1.584,0.0125,0.0136,1.0879999,0.01,0.088,-0.003230477,0.04214559,-0.1525424,-0.11111113,0.32885906
2186,鳳山水庫二,鳳山水庫,高雄市,120.390094,22.538978,187266,2493362.29,2021-01-12,2021-01-09,2021-01-15,10.2,1,0.0145,0.06185,0.872205,0.072500005,1.1465344,1.3552347,0.05335,0.054449998,1.0206685,0.0324,0.020668564,-0.012770001,0.010227272,-0.24734315,-0.23658442,0.37013292
2113,山西水庫,山西水庫,金門縣,118.426738,24.50564,191904.92,2711143.74,2021-11-25,2021-11-22,2021-11-28,10.2,1,0.0297,0.0194,0.6198083,0.0313,1.613402,1.565,0.02,0.0191,0.955,0.0236,-0.045000017,0.001783176,-0.023017911,0.10538646,0.08256884,0.140255
2175,白河水庫二,白河水庫,臺南市,120.478531,23.362057,196686.16,2584471.9,2022-03-07,2022-03-04,2022-03-10,10.1,1,0.0195,0.0421,0.7913534,0.0532,1.2636579,1.7161291,0.031,0.0299,0.9645161,0.0284,-0.03548387,-4.46E-04,-0.018062398,-0.025728976,-0.043771032,0.30392155
2187,鳳山水庫三,鳳山水庫,高雄市,120.388483,22.538672,187100.15,2493329.09,2021-01-12,2021-01-09,2021-01-15,10.1,1,0.0148,0.0601,0.84560907,0.0715,1.1829813,1.3697016,0.052100003,0.0501,0.95880765,0.03145,-0.041192345,-0.013663651,-0.021029469,-0.22869751,-0.24716571,0.3836438
2139,頭社水庫,頭社水庫,南投縣,120.8966389,23.8366944,239470.64,2636941.53,2023-11-08,2023-11-05,2023-11-11,10,1,0.014599999,0.015700001,0.65214235,0.02345,1.5482758,2.1715589,0.01085,0.01065,0.9984051,0.00825,-0.001594905,-0.003211587,-0.002801128,-0.09447771,-0.124689065,0.4796935
2171,烏山頭水庫三,烏山頭水庫,臺南市,120.38169,23.207118,186711.91,2567352.8,2021-11-05,2021-11-02,2021-11-08,10,1,0.005,0.01925,0.6729998,0.0286,1.4862837,2.9492822,0.0097,0.0082,0.8452951,0.00335,-0.15470493,-0.005469683,-0.083840735,-0.4214876,-0.48794115,0.79061246
2160,仁義潭水庫二,仁義潭水庫,嘉義縣,120.5155833,23.46575,200512.94,2595941.82,2022-12-13,2022-12-10,2022-12-16,10,1,0.004,0.0342,0.90476197,0.0378,1.1052631,2.7194245,0.0139,0.0115,0.82733816,0.0058,-0.17266186,-0.006245714,-0.09448817,-0.32947978,-0.4111675,0.73394495
2140,霧社水庫一,霧社水庫,南投縣,121.136389,23.983076,263878.27,2653155.57,2025-06-13,2025-06-10,2025-06-16,10,1,0,0.039,0.5873494,0.0664,1.702564,3.7727273,0.0176,0.0059,0.33522728,0,-0.6647727,-0.014303492,-0.49787232,-1,-1,1
2157,蘭潭水庫二,蘭潭水庫,嘉義市,120.479204,23.470807,196798.47,2596514.84,2019-12-09,2019-12-06,2019-12-12,9.9,0,0.00965,0.033150002,0.787235,0.04215,1.2702756,2.1110315,0.019949999,0.01895,0.95232177,0.0133,-0.04767824,-0.004630159,-0.024437983,-0.17380401,-0.19646645,0.52162975
2158,蘭潭水庫三,蘭潭水庫,嘉義市,120.479232,23.47303,196802.22,2596761.01,2024-08-19,2024-08-16,2024-08-22,9.9,0,0.0055,0.0168,0.75,0.0224,1.3333334,2.9473684,0.0076,0.005,0.6956522,0,-0.30434778,-0.007187937,-0.17948715,-1,-1,1
2150,明德水庫一,明德水庫,苗栗縣,120.903893,24.590889,240267.09,2720468.34,2022-09-20,2022-09-17,2022-09-23,20.7,1,0.00885,0.01465,0.65528876,0.02215,1.6221834,1.5515532,0.01385,0.013599999,0.99061704,0.00E+00,-0.009382968,-0.012319682,-0.004977929,-1,-1,1
2103,寶山水庫三,寶山水庫,新竹縣,121.04401,24.74182,254451.61,2737182.29,2022-03-08,2022-03-05,2022-03-11,9.8,0,0.0159,0.0186,0.6503497,0.0288,1.5376344,2.3801653,0.0121,0.0106,0.8205129,0.0139,-0.17948712,3.19E-04,-0.098591514,0.13469388,0.033457227,0.37668163
2169,烏山頭水庫一,烏山頭水庫,臺南市,120.376801,23.211618,186213.61,2567853.27,2021-08-25,2021-08-22,2021-08-28,9.8,0,0.011,0.0314,0.65280664,0.0481,1.5318471,2.0295358,0.0237,0.0216,0.9113924,0.0088,-0.0886076,-0.012521271,-0.046357617,-0.42105263,-0.45846155,0.6906854
2181,澄清湖水庫一,澄清湖水庫,高雄市,120.3545556,22.6544722,183665.82,2506166.57,2021-03-02,2021-02-27,2021-03-05,9.7,0,0.016800001,0.07664999,0.9125065,0.084,1.095885,1.5864019,0.052950002,0.0463,0.8743669,0.038599998,-0.12563312,-0.007579048,-0.06705207,-0.0907196,-0.15681285,0.37036172
2172,烏山頭水庫四,烏山頭水庫,臺南市,120.377661,23.194396,186293.47,2565945.72,2021-08-25,2021-08-22,2021-08-28,9.6,0,0.0083,0.036,0.6818181,0.0528,1.4666667,2.4788733,0.0213,0.0174,0.81690145,0.0022,-0.18309855,-0.016665079,-0.10077517,-0.7755102,-0.81276596,0.92
2154,永和山水庫二,永和山水庫,苗栗縣,120.932496,24.654762,243167.24,2727540.96,2023-07-17,2023-07-14,2023-07-20,9.5,0,0.0451,0.066,0.6918239,0.0954,1.4454545,1.6736841,0.057,0.0566,0.99298245,0.0126,-0.007017532,-0.04217111,-0.003521121,-0.63583815,-0.63793105,0.76666665
2158,蘭潭水庫三,蘭潭水庫,嘉義市,120.479232,23.47303,196802.22,2596761.01,2019-10-01,2019-09-28,2019-10-04,9.4,0,0.0131,0.0555,1,0.0555,1,1.5502794,0.0358,0.0373,1.0418996,0.0288,0.04189953,-0.002748254,0.020519877,-0.12859307,-0.10835913,0.316726
2156,蘭潭水庫一,蘭潭水庫,嘉義市,120.479732,23.468085,196851.32,2596213.21,2019-12-09,2019-12-06,2019-12-12,9.4,0,0.01265,0.034199998,0.84867966,0.04155,1.1785715,1.9296029,0.02135,0.0218,0.9975728,0.018199999,-0.00242718,-0.001729842,-0.001216543,-0.09332341,-0.08368707,0.3905585
2076,阿公店水庫二,阿公店水庫,高雄市,120.352736,22.811868,183554.9,2523596.5,2019-12-12,2019-12-09,2019-12-15,9.3,0,0.0121,0.0453,0.8754939,0.051749997,1.1427763,1.8286219,0.0283,0.0266,0.9399293,0.0228,-0.060070667,-0.002465714,-0.031020122,-0.07686949,-0.10763633,0.38831407
2170,烏山頭水庫二,烏山頭水庫,臺南市,120.371884,23.202702,185706.06,2566868.07,2021-08-25,2021-08-22,2021-08-28,9.3,0,0.0082,0.0325,0.75231475,0.0432,1.3292309,2.4,0.018,0.0152,0.8444445,7.00E-04,-0.1555555,-0.015464444,-0.08433732,-0.9119497,-0.9251337,0.96810937
2159,仁義潭水庫一,仁義潭水庫,嘉義縣,120.5125833,23.4625556,200205.26,2595589.1,2025-12-15,2025-12-12,2025-12-18,9.3,0,0.0037,0.0225,0.750275,0.030000001,1.334638,2.5533462,0.01175,0.00945,0.8041793,0.00355,-0.19582063,-0.006692222,-0.10864581,-0.45373276,-0.53597057,0.78834164
2149,鯉魚潭水庫三,鯉魚潭水庫,苗栗縣,120.784793,24.341563,228162.65,2692868.02,2020-04-13,2020-04-10,2020-04-16,9.2,0,0.0244,0.0682,0.9021325,0.0756,1.1084888,1.4900076,0.050750002,0.052500002,1.0347219,0.04435,0.034721844,-0.001464603,0.017032957,-0.08453874,-0.067616984,0.2608469
2191,牡丹水庫三,牡丹水庫,屏東縣,120.782318,22.147105,227547.16,2449860.69,2021-02-03,2021-01-31,2021-02-06,9.2,0,0.0126,0.0318,0.7788384,0.04085,1.2841305,2.2749145,0.01795,0.0155,0.86380863,0.01195,-0.1361914,-0.004997937,-0.07310095,-0.12923092,-0.20041403,0.54688644
2155,永和山水庫三,永和山水庫,苗栗縣,120.918052,24.653143,241705.11,2727362.44,2019-03-13,2019-03-10,2019-03-16,9.2,0,0.0112,0.074200004,0.7324778,0.1013,1.3652514,1.8189588,0.0557,0.0434,0.77909416,0.0188,-0.22090587,-0.028565079,-0.124182,-0.39601123,-0.49572113,0.68706906
2149,鯉魚潭水庫三,鯉魚潭水庫,苗栗縣,120.784793,24.341563,228162.65,2692868.02,2021-02-17,2021-02-14,2021-02-20,9.1,0,0.0227,0.0581,0.88979006,0.06495,1.12398,1.6632466,0.039049998,0.036849998,0.94367605,0.032750003,-0.056323946,-0.003237618,-0.028979369,-0.057140697,-0.08776148,0.32959402
2157,蘭潭水庫二,蘭潭水庫,嘉義市,120.479204,23.470807,196798.47,2596514.84,2026-01-13,2026-01-10,2026-01-16,9.1,0,0.007999999,0.03135,0.9193549,0.0341,1.0885196,1.9883378,0.01715,0.0144,0.83964026,0.0089,-0.16035977,-0.006576826,-0.08717276,-0.23626848,-0.31819785,0.58566546
2076,阿公店水庫二,阿公店水庫,高雄市,120.352736,22.811868,183554.9,2523596.5,2022-03-08,2022-03-05,2022-03-11,9,0,0.0147,0.0516,0.6262136,0.0824,1.5968992,1.5725191,0.0524,0.0493,0.9408397,0.0143,-0.05916031,-0.031710476,-0.030481812,-0.5503145,-0.5712144,0.70362693
2145,德基水庫三,德基水庫,臺中市,121.20606,24.262005,270922.25,2684055.4,2023-09-14,2023-09-11,2023-09-17,9,0,0.015,0.0404,0.82956874,0.0487,1.2054456,1.9249012,0.0253,0.0235,0.92885375,0.0106,-0.07114627,-0.012770793,-0.03688526,-0.37829912,-0.40947077,0.6424958
2182,澄清湖水庫二,澄清湖水庫,高雄市,120.3524722,22.6603611,183454.53,2506819.59,2021-02-01,2021-01-29,2021-02-04,9,0,0.0148,0.07505,0.88979524,0.08395,1.123856,1.5595851,0.0542,0.05015,0.92558897,0.0317,-0.07441104,-0.015220318,-0.039092697,-0.22682488,-0.26638478,0.4573955
2183,澄清湖水庫三,澄清湖水庫,高雄市,120.3478056,22.6618056,182975.64,2506981.64,2022-01-11,2022-01-08,2022-01-14,9,0,0.01365,0.06455,0.87291306,0.07395,1.1456783,1.8395523,0.0402,0.03475,0.8644279,0.0262,-0.13557212,-0.009027142,-0.07271561,-0.1403532,-0.21091203,0.47683024
2179,南化水庫二,南化水庫,臺南市,120.554626,23.106803,204379.38,2556179.42,2020-06-02,2020-05-30,2020-06-05,9,0,0.0261,0.094799995,0.8179464,0.115899995,1.222574,1.6358502,0.07085,0.0564,0.79604936,0.025,-0.20395063,-0.037468255,-0.113556474,-0.38574845,-0.47835144,0.6451382
2162,仁義潭水庫四,仁義潭水庫,嘉義縣,120.5052222,23.4646389,199454.03,2595822.37,2025-12-15,2025-12-12,2025-12-18,9,0,0.00455,0.024,0.77174914,0.031100001,1.2957845,2.320967,0.0134,0.01065,0.7945633,0.00505,-0.20543672,-0.006692381,-0.114547655,-0.35696584,-0.45291007,0.720767
2102,寶山水庫二,寶山水庫,新竹縣,121.0466667,24.7487778,254720.07,2737953.01,2023-11-07,2023-11-04,2023-11-10,8.9,0,0.0147,0.0207,0.8625,0.024,1.1594203,2.0168066,0.0119,0.0123,1.0239999,0.0103,0.02399996,-0.001912064,0.011857688,-0.07563024,-0.063829795,0.39053252
2204,寶二水庫一,寶二水庫,新竹縣,121.0444444,24.7194953,254496.36,2734709.69,2022-08-08,2022-08-05,2022-08-11,8.9,0,0.0055,0.04135,0.6563407,0.063,1.5236018,3.6237879,0.017450001,0.01395,0.79741406,0,-0.20258594,-0.015211746,-0.113031045,-1,-1,1
2101,寶山水庫一,寶山水庫,新竹縣,121.0559444,24.7461667,255658.57,2737664.16,2024-07-17,2024-07-14,2024-07-20,8.8,0,0.0163,0.0181,0.9234694,0.0196,1.0828729,2.0206184,0.0097,0.0131,1.3505155,0.0089,0.35051543,-0.002036191,0.14912279,-0.1909091,-0.04301078,0.3754386
2157,蘭潭水庫二,蘭潭水庫,嘉義市,120.479204,23.470807,196798.47,2596514.84,2024-08-19,2024-08-16,2024-08-22,8.8,0,0.0045,0.0191,0.8162393,0.0234,1.2251309,3.3913043,0.0069,0.0047,0.7540984,0,-0.24590161,-0.006413016,-0.14018689,-1,-1,1
2149,鯉魚潭水庫三,鯉魚潭水庫,苗栗縣,120.784793,24.341563,228162.65,2692868.02,2023-05-02,2023-04-29,2023-05-05,8.8,0,0.0116,0.02775,0.676123,0.04075,1.4864215,2.6816673,0.01565,0.01195,0.7064394,0.00125,-0.29356062,-0.013641428,-0.1981383,-0.8803828,-0.8847926,0.9472574
2168,曾文水庫六,曾文水庫,嘉義縣,120.598527,23.312495,208939.21,2578944.25,2023-11-09,2023-11-06,2023-11-12,8.7,0,0.00545,0.017949998,0.8930348,0.0201,1.1197858,1.8962264,0.0106,0.0087,0.82075477,0.00265,-0.17924525,-0.006985397,-0.09844557,-0.5333075,-0.60020506,0.7671098
2181,澄清湖水庫一,澄清湖水庫,高雄市,120.3545556,22.6544722,183665.82,2506166.57,2021-02-01,2021-01-29,2021-02-04,8.6,0,0.0266,0.09115,0.86917114,0.1049,1.1519887,1.595819,0.06575,0.06275,0.96267164,0.048550002,-0.03732837,-0.010023493,-0.019026477,-0.12815908,-0.15369825,0.36783314
2102,寶山水庫二,寶山水庫,新竹縣,121.0466667,24.7487778,254720.07,2737953.01,2025-11-24,2025-11-21,2025-11-27,8.5,0,0.0132,0.02225,0.777951,0.0286,1.285505,2.0217075,0.014149999,0.012949999,0.9159173,0.00685,-0.08408272,-0.007122063,-0.04436274,-0.30790037,-0.3475145,0.6135354
2161,仁義潭水庫三,仁義潭水庫,嘉義縣,120.5104444,23.4656389,199987.91,2595931.29,2023-10-03,2023-09-30,2023-10-06,8.5,0,0.01715,0.0714,0.8649508,0.082550004,1.1563311,1.9042741,0.04335,0.0423,0.97577184,0.033150002,-0.02422816,-0.005292698,-0.012271339,-0.121325076,-0.1333928,0.4269923
2188,鳳山水庫四,鳳山水庫,高雄市,120.389622,22.535145,187215.71,2492938.06,2021-12-06,2021-12-03,2021-12-09,8.5,0,0.0057,0.0439,0.7952899,0.0553,1.2574031,1.6458334,0.0336,0.0274,0.8198198,0.0067,-0.1801802,-0.021743175,-0.099009916,-0.60588235,-0.665,0.78352183
2154,永和山水庫二,永和山水庫,苗栗縣,120.932496,24.654762,243167.24,2727540.96,2022-08-09,2022-08-06,2022-08-12,8.5,0,0.00935,0.0204,0.5209568,0.039049998,1.9279149,3.0593834,0.012800001,0.01015,0.7926185,0.00175,-0.20738149,-0.01040381,-0.11569333,-0.7586207,-0.7976879,0.9208145
2155,永和山水庫三,永和山水庫,苗栗縣,120.918052,24.653143,241705.11,2727362.44,2022-11-08,2022-11-05,2022-11-11,8.5,0,0.00505,0.0219,0.738625,0.029649999,1.35392,2.6360834,0.01125,0.008300001,0.73814607,0.002,-0.26185393,-0.00808873,-0.1509419,-0.611504,-0.6980745,0.8736174
2101,寶山水庫一,寶山水庫,新竹縣,121.0559444,24.7461667,255658.57,2737664.16,2025-11-24,2025-11-21,2025-11-27,8.4,0,0.0298,0.0127,0.6135266,0.0207,1.6299213,1.8157895,0.0114,0.0127,1.114035,0.0159,0.114035055,0.001053652,0.053941894,0.11188815,0.16483518,0.13114752
2158,蘭潭水庫三,蘭潭水庫,嘉義市,120.479232,23.47303,196802.22,2596761.01,2026-01-13,2026-01-10,2026-01-16,8.4,0,0.0101,0.034,0.92896175,0.0366,1.0764706,2.044944,0.0178,0.0166,0.9269663,0.0124,-0.07303369,-0.003920317,-0.037900865,-0.1418685,-0.17880791,0.49486655
2175,白河水庫二,白河水庫,臺南市,120.478531,23.362057,196686.16,2584471.9,2021-11-05,2021-11-02,2021-11-08,8.3,0,0.01195,0.01625,0.757607,0.021450002,1.32036,2.1890554,0.0098,0.014,1.4291368,0.009749999,0.4291367,-4.53E-04,0.17623377,-0.17905946,-0.002852377,0.37518495
2156,蘭潭水庫一,蘭潭水庫,嘉義市,120.479732,23.468085,196851.32,2596213.21,2026-01-13,2026-01-10,2026-01-16,8.3,0,0.0091,0.0297,0.88654834,0.0335,1.1280272,2.1610968,0.01555,0.015999999,1.0325916,0.01155,0.03259162,-0.002763809,0.015544875,-0.16270304,-0.14758228,0.4883591
2176,鏡面水庫一,鏡面水庫,臺南市,120.4882962,23.0583472,197566.17,2550835.83,2022-03-07,2022-03-04,2022-03-10,8.3,0,0.0379,0.07075,0.78005445,0.0907,1.2819824,1.622862,0.0559,0.057499997,1.028851,0.0572,0.028851064,0.004671428,0.014140621,-0.00354369,0.010581384,0.22721028
2075,阿公店水庫一,阿公店水庫,高雄市,120.344281,22.815112,182688.52,2523959.55,2021-11-09,2021-11-06,2021-11-12,8.3,0,0.00695,0.0205,0.79766536,0.0257,1.255122,2.1875906,0.01175,0.0115,0.9784483,0.00465,-0.021551728,-0.006200953,-0.011013218,-0.4254902,-0.43417722,0.6939473
2075,阿公店水庫一,阿公店水庫,高雄市,120.344281,22.815112,182688.52,2523959.55,2019-12-12,2019-12-09,2019-12-15,8.3,0,0.01435,0.0456,0.78219163,0.0583,1.2784724,1.9051607,0.0306,0.02935,0.9590738,0.026250001,-0.040926203,-0.001306349,-0.020927034,-0.055741068,-0.07657744,0.37909555
